cinv;cislo;budt;mist;osc;zapl;nazev;poh;nomenkl;kat;typmajet;ucet;datzar;trida;mj;cenamj;czcpa;skp;jkpov;druh;cmnoz;ccena;fizd;hjz;dod;cdokpor;cdok;vyrcis;rok;evcis;cinnost;zak;najz;naji;naj;pracn;datpok;kontr;zpinv;zptck;pozn;obr;prilohy
101;D01120045;903;1807;;18.9.2025;vak. matrace MEBER;861;120317;;1;81;31.8.2012;;ks;4773,45;32.50.50;;;;1,000;4773,45;;;;ZD1120045;P250290;;2012;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01120046;903;72EP;;29.12.2025;vak. dlaha na HK;861;120317;;1;81;31.8.2012;;ks;1284,24;32.50.50;;;;1,000;1284,24;;;;ZD1120046;P250415;;2012;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01120047;903;72EP;;29.12.2025;vak. dlaha na DK;861;120317;;1;81;31.8.2012;;ks;2298,57;32.50.50;;;;1,000;2298,57;;;;ZD1120047;P250415;;2012;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01120048;903;72EP;;29.12.2025;vrtačka intraos. bateriová;861;120317;;1;81;31.8.2012;;ks;7537,79;32.50.50;;;;1,000;7537,79;;;;ZD1120048;P250415;;2012;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01120062;903;72EP;;29.12.2025;batoh malý;861;;;1;86;25.9.2012;;ks;1057,79;13.92.29;;;;1,000;1057,79;;;;ZD1120062;P250415;;2012;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01120064;903;201;;1.12.2022;sedací souprava;861;;;1;85;27.9.2012;;ks;24999,00;13.92.16;;;;1,000;24999,00;;;25723944;ZD1120064;P220298;;2012;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01120066;903;72EP;;29.12.2025;batoh záchran. RESC.;861;Kladno04/26;;1;81;15.10.2012;;ks;10267,04;32.50.50;;;;1,000;10267,04;;;;ZD1120066;P250415;;2012;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01120068;903;408;;1.12.2022;nůžky záchranářské;861;;;1;81;15.10.2012;;ks;1687,41;32.50.50;;;;1,000;1687,41;;;;ZD1120068;P220275;;2012;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01120165;903;4807;;11.12.2024;ušní teploměr digit. Braun;861;120590;;1;81;31.12.2012;;ks;1225,54;32.50.50;;;;1,000;1225,54;;;;ZD1120165;P240442;;2012;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01120167;903;2810;;20.3.2026;tonometr BOSO ROID II.;861;120590;;1;81;31.12.2012;;ks;1079,54;32.50.50;;;;1,000;1079,54;;;;ZD1120167;P260091;;2012;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01120168;903;1807;;18.9.2025;vak. dlaha na HK;861;120590;;1;81;31.12.2012;;ks;1284,24;32.50.50;;;;1,000;1284,24;;;;ZD1120168;P250290;;2012;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01120169;903;4807;;11.12.2024;vak. dlaha na HK;861;120590;;1;81;31.12.2012;;ks;1284,24;32.50.50;;;;1,000;1284,24;;;;ZD1120169;P240442;;2012;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130019;903;225;;1.12.2022;tabule magnetická 120x90cm;861;;;1;86;17.7.2013;;ks;1787,00;31.09.11;;;;1,000;1787,00;;;48111198;ZD1130019;P220309;;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130035;903;2810;;20.3.2026;oxymetr pulsní PM50;861;130225;;1;81;31.7.2013;;ks;8138,10;32.50.50;;;;1,000;8138,10;;;;ZD1130035;P260091;23138183;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130037;903;9098;;1.12.2022;průtokoměr 12l;861;130225;;1;81;31.7.2013;;ks;1501,90;32.50.50;;;;1,000;1501,90;;;;ZD1130037;P220279;;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130039;903;408;;1.12.2022;kufr PELI+zástavba;861;130225;;1;81;31.7.2013;;ks;6389,03;32.50.50;;;;1,000;6389,03;;;;ZD1130039;P220297;;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130040;903;4807;;11.12.2024;Super Blue fixátor hlavy;861;130225;;1;81;31.7.2013;;ks;1657,95;32.50.50;;;;1,000;1657,95;;;;ZD1130040;P240442;;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130043;903;408;;1.12.2022;nůžky záchranářské;861;130225;;1;81;31.7.2013;;ks;1687,41;32.50.50;;;;1,000;1687,41;;;;ZD1130043;P220297;;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130044;903;4807;;11.12.2024;nůžky záchranářské;861;130225;;1;81;31.7.2013;;ks;1687,41;32.50.50;;;;1,000;1687,41;;;;ZD1130044;P240442;;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130051;903;3909;;3.8.2023;ampulatorium velké;861;;;1;81;25.9.2013;;ks;2580,93;32.50.50;;;;1,000;2580,93;;;;ZD1130051;P230251;;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130052;903;408;;13.5.2024;odsávačka Accuvac Basic;860;;;1;81;25.9.2013;;ks;20328,00;32.50.50;;;;1,000;20328,00;;;63886731;ZD1130052;P240152;35828;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130053;903;9098;;6.2.2025;odsávačka Accuvac Basic;861;;;1;81;25.9.2013;;ks;20328,00;32.50.50;;;;1,000;20328,00;;;63886731;ZD1130053;P50041;36562;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130054;903;403;;1.12.2022;zvedák;861;;;1;86;30.9.2013;;ks;2990,00;25.73.60;;;;1,000;2990,00;;;;ZD1130054;P220313;;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130071;903;9098;;1.12.2022;kapnometr Masimo Emma;861;;;1;81;31.12.2013;;ks;31072,80;32.50.50;;;;1,000;31072,80;;;27301800;ZD1130071;P220279;121028;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130077;903;1807;;18.9.2025;Super Blue - fixátor hlavy;861;;;1;81;31.12.2013;;ks;1657,95;32.50.50;;;;1,000;1657,95;;;;ZD1130077;P250290;;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130079;903;408;;1.12.2022;kufr PELI velký+zástavba;861;1130518;;1;81;31.12.2013;;ks;7811,10;32.50.50;;;;1,000;7811,10;;;;ZD1130079;P220297;;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130082;903;4807;;11.12.2024;tonometr BOSO ROID II.;861;1130518;;1;81;31.12.2013;;ks;1368,52;32.50.50;;;;1,000;1368,52;;;;ZD1130082;P240442;;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130083;903;4807;;11.12.2024;tonometr BOSO ROID II.;861;1130518;;1;81;31.12.2013;;ks;1368,52;32.50.50;;;;1,000;1368,52;;;;ZD1130083;P240442;;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130084;903;9098;;1.12.2022;matrace vak. MEBER;861;1130518;;1;81;31.12.2013;;ks;4349,26;32.50.50;;;;1,000;4349,26;;;;ZD1130084;P220279;;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130085;903;408;;1.12.2022;matrace vak. MEBER;860;1130518;;1;81;31.12.2013;;ks;4349,26;32.50.50;;;;1,000;4349,26;;;;ZD1130085;P220275;;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130088;903;2810;;20.3.2026;dlaha vak. na DK;861;1130518;;1;81;31.12.2013;;ks;2257,24;32.50.50;;;;1,000;2257,24;;;;ZD1130088;P260091;;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130089;903;2810;;20.3.2026;oxymetr pulsní PM50;861;1130518;;1;81;31.12.2013;;ks;8138,10;32.50.50;;;;1,000;8138,10;;;;ZD1130089;P260091;;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01130090;903;4807;;11.12.2024;oxymetr pulsní PM50;861;1130518;;1;81;31.12.2013;;ks;8138,10;32.50.50;;;;1,000;8138,10;;;;ZD1130090;P240442;;2013;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01140001;903;225;;1.12.2022;schránka na klíče (72 jmenovek);861;;;1;85;31.1.2014;;ks;2935,00;22.22.13;;;;1,000;2935,00;;;48111198;ZD1140001;P220309;;2014;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01140005;903;214;;1.12.2022;skříň šatní 2-dílná šedá;861;;;1;85;13.3.2014;;ks;3013,00;31.09.11;;;;1,000;3013,00;;;25922378;ZD1140005;P220303;;2014;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01140006;903;214;;1.12.2022;skříň šatní 2-dílná šedá;861;;;1;85;13.3.2014;;ks;3013,00;31.09.11;;;;1,000;3013,00;;;25922378;ZD1140006;P220303;;2014;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01140011;903;1807;;18.9.2025;vrtačka intraos. bateriová;861;;;1;81;28.4.2014;;ks;10483,64;32.50.50;;;;1,000;10483,64;;;;ZD1140011;P250290;;2014;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01140015;903;403;;1.12.2022;botník;861;;;1;85;29.5.2014;;ks;10104,00;31.09.13;;;;1,000;10104,00;;;67277241;ZD1140015;P220313;;2014;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01140036;903;217;;1.12.2022;stolek konferenční Boris;861;;;1;85;16.6.2014;;ks;1329,00;31.09.13;;;;1,000;1329,00;;;25723944;ZD1140036;P220306;;2014;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01140041;903;217;;1.12.2022;skříň policová otevřená;861;;;1;85;29.9.2014;;ks;2352,00;31.09.13;;;;1,000;2352,00;;;25723146;ZD1140041;P220306;;2014;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01140042;903;217;;1.12.2022;vložka spisová;861;;;1;85;29.9.2014;;ks;1823,00;31.09.13;;;;1,000;1823,00;;;25723146;;P220306;;2014;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01150002;903;217;;1.12.2022;skříň policová dvéřová;861;;;1;85;25.2.2015;;ks;5124,00;31.09.13;;;;1,000;5124,00;;;25723146;ZD1150002;P220306;;2015;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01150016;903;217;;1.12.2022;vložka spisová;861;;;1;85;22.5.2015;;ks;1949,00;31.09.13;;;;1,000;1949,00;;;25723146;ZD1150016;P220306;;2015;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01150017;903;217;;1.12.2022;skříň polic. otevřená;861;;;1;85;22.5.2015;;ks;2499,00;31.09.13;;;;1,000;2499,00;;;25723146;ZD1150017;P220306;;2015;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01150018;903;408;;11.1.2023;transp. křeslo ROLMAN;861;;;1;81;30.5.2015;;ks;18373,11;32.50.50;;;;1,000;18373,11;;;;ZD1150018;P230012;7-2-2022/2;2015;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01150026;903;403;;1.12.2022;skříň plech. šedá malá;861;;;1;85;31.7.2015;;ks;4760,00;31.09.11;;;;1,000;4760,00;;;29289;ZD1150026;P220313;;2015;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01150034;903;403;;1.12.2022;skříň na chemické látky;861;;;1;85;18.11.2015;;ks;7305,00;31.09.11;;;;1,000;7305,00;;;29289;ZD1150034;P220313;;2015;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01150044;903;4807;;11.12.2024;batoh malý;861;;;1;81;27.11.2015;;ks;1145,00;13.92.29;;;;1,000;1145,00;;;;ZD1150044;P240442;;2015;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01160014;903;403;;1.12.2022;skříň policová dvéřová H5;861;;;1;85;29.4.2016;;ks;5576,00;31.09.13;;;;1,000;5576,00;;;25723146;ZD1160014;P220313;;2016;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01160015;903;403;;1.12.2022;skříň policová dvéřová H5;861;;;1;85;29.4.2016;;ks;5576,00;31.09.13;;;;1,000;5576,00;;;25723146;;P220313;;2016;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01160023;903;204;;1.12.2022;ventilátor stojanový;861;160037;;1;98;22.6.2016;;ks;439,00;27.90.11;;;;1,000;439,00;;;47117559;ZD1160023;P220301;;2016;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01160025;903;226;;11.11.2024;ventilátor stojanový;861;160037;;1;98;22.6.2016;;ks;439,00;27.90.11;;;;1,000;439,00;;;47117559;ZD1160025;P240326;;2016;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01160026;903;205;;11.11.2024;ventilátor stojanový;861;160037;;1;98;22.6.2016;;ks;439,00;27.90.11;;;;1,000;439,00;;;47117559;ZD1160026;P240326;;2016;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01160027;903;217;;1.12.2022;ventilátor stojanový;861;160037;;1;98;22.6.2016;;ks;439,00;27.90.11;;;;1,000;439,00;;;47117559;ZD1160027;P220306;;2016;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01160044;903;9098;;1.12.2022;lineární dávkovač;861;160348;;1;81;11.8.2016;;ks;24187,90;32.50.50;;;;1,000;24187,90;;;;ZD1160044;P220279;60100928;2016;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01160047;903;408;;1.12.2022;transp. křeslo ROLMAN;861;;;1;81;31.8.2016;;ks;18373,11;32.50.50;;;;1,000;18373,11;;;;;P220297;K31212110;2016;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01160064;903;403;;1.12.2022;sada šroubováků v kufru;861;;;1;98;31.12.2016;;ks;599,00;25.73.60;;;;1,000;599,00;;;;ZD1160064;P220313;;2016;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01160070;903;9098;;1.12.2022;vrtačka intraos. bateriová;861;;;1;81;31.12.2016;;ks;8899,55;32.50.50;;;;1,000;8899,55;;;;;P220279;;2016;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01170014;903;2810;;20.3.2026;průtokoměr 15l;861;;;1;81;27.2.2017;;ks;1329,79;32.50.50;;;;1,000;1329,79;;;;ZD1170014;P260091;;2017;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01170015;903;2810;;20.3.2026;tonometr BOSO ROID II.;861;;;1;81;27.2.2017;;ks;1350,54;32.50.50;;;;1,000;1350,54;;;;ZD1170015;P260091;;2017;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01180003;903;408;;13.5.2024;lineární dávkovač;860;;;1;81;19.3.2018;;ks;27757,40;32.50.50;;;;1,000;27757,40;;;;ZD1180003;P240152;SK80103001;2018;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01180004;903;1807;;1.3.2026;lineární dávkovač;861;;;1;81;19.3.2018;;ks;27757,40;32.50.50;;;;1,000;27757,40;;;;;P260091;SK80102991;2018;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01180006;903;215;;1.12.2022;žehlička PI napařovací;861;;;1;86;28.3.2018;;ks;2327,00;27.90.11;;;;1,000;2327,00;;;60719257;ZD1180006;P220304;;2018;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01180008;903;3909;;1.12.2022;jednotka Lupus;861;;;1;82;17.4.2018;;ks;1573,00;26.51.20;;;;1,000;1573,00;;;41690311;ZD1180008;P220278;;2018;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01180010;903;217;;1.12.2022;Microsoft Office 2016;861;;;1;18;26.6.2018;;ks;5634,00;;;;;1,000;5634,00;;;86647211;ZD1180010;P220306;;2018;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01180012;903;1807;;1.3.2026;kapnometr;861;;;1;81;29.6.2018;;ks;35828,10;32.50.50;;;;1,000;35828,10;;;;ZD1180012;P260091;141924;2018;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01180016;903;408;;1.12.2022;kufr PELI velký+zástavba;861;;;1;81;25.7.2018;;ks;8409,50;32.50.50;;;;1,000;8409,50;;;;ZD1180016;P220297;;2018;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01180017;903;403;;1.12.2022;kompresor FATMAX;861;;;1;86;13.8.2018;;ks;5990,00;28.13.28;;;;1,000;5990,00;;;47117559;ZD1180017;P220313;;2018;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01180020;903;203;;1.12.2022;válenda Stefi;861;;;1;85;31.8.2018;;ks;4513,50;13.92.16;;;;1,000;4513,50;;;25723944;ZD1180020;P220300;;2018;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01180027;903;1807;;18.9.2025;resuscitátor silikonový;861;;;1;81;16.10.2018;;ks;2299,00;32.50.50;;;;1,000;2299,00;;;;ZD1180027;P250290;;2018;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01180031;903;408;;1.12.2022;ampulárium Elite 84;861;;;1;81;15.11.2018;;ks;1110,00;32.50.50;;;;1,000;1110,00;;;2683032;ZD1180031;P220297;;2018;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01180032;903;9098;;1.12.2022;dlaha vak. úhlová;861;;;1;81;15.11.2018;;ks;2179,20;32.50.50;;;;1,000;2179,20;;;;ZD1180032;P220279;;2018;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01180033;903;9098;;1.12.2022;Scoop rám;861;;;1;81;15.11.2018;;ks;8622,22;32.50.50;;;;1,000;8622,22;;;;ZD1180033;P220279;;2018;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01180036;903;2810;;20.3.2026;nůžky záchranářské;861;;;1;81;31.12.2018;;ks;1187,00;32.50.50;;;;1,000;1187,00;;;;ZD1180036;P260091;;2018;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01190002;903;1807;;18.9.2025;teploměr ušní digit. Braun;861;;;1;81;31.1.2019;;ks;1445,78;32.50.50;;;;1,000;1445,78;;;;ZD1190002;P250290;;2019;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01190013;903;228;;1.12.2022;pohovka Show;861;;;1;85;29.3.2019;;ks;8499,00;13.92.16;;;;1,000;8499,00;;;25723944;ZD1190013;P220312;;2019;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01190014;903;224;;1.12.2022;chladnička Beko RCSA270;861;;;1;86;29.3.2019;;ks;6339,00;27.90.11;;;;1,000;6339,00;;;26204967;ZD1190014;P220308;;2019;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01190050;903;9098;;1.12.2022;transp. křeslo ROLMAN;861;;;1;81;23.5.2019;;ks;26872,60;32.50.50;;;;1,000;26872,60;;;;ZD1190050;P220279;K31201117;2019;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01190054;903;403;;1.12.2022;mraznička Electrolux;861;;;1;86;31.5.2019;;ks;10990,00;27.90.11;;;;1,000;10990,00;;;27786731;ZD1190054;P220313;;2019;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01190055;903;72EP;;29.12.2025;Ambu Mark IV dvouplášť.;861;;;1;81;24.6.2019;;ks;4838,79;32.50.50;;;;1,000;4838,79;;;;ZD1190055;P250415;;2019;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01190066;903;408;;11.11.2024;transp. křeslo ROLMAN;861;;;1;81;12.8.2019;;ks;26872,60;32.50.50;;;;1,000;26872,60;;;;ZD1190066;P240334;7-2-2022/3;2019;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01190078;903;4807;;11.12.2024;Ambu Mark IV - dvouplášť.;861;;;1;81;16.10.2019;;ks;4838,79;32.50.50;;;;1,000;4838,79;;;;ZD1190078;P240442;;2019;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01190085;903;1807;;18.9.2025;záchran. batoh červ./žlutý Plane;861;Kladno04/26;;1;81;20.11.2019;;ks;3144,80;32.50.50;;;;1,000;3144,80;;;67771734;ZD1190085;P250290;;2019;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01190086;903;9098;;1.12.2022;záchran. batoh červ./žlutý Plane;861;Kladno04/26;;1;81;20.11.2019;;ks;3144,80;32.50.50;;;;1,000;3144,80;;;67771734;ZD1190086;P220279;;2019;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01190107;903;205;;1.12.2022;sedací souprava Bravo pravá;861;;;1;85;31.12.2019;;ks;18999,00;13.92.16;;;;1,000;18999,00;;;25723944;ZD1190107;P220302;;2019;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01200009;903;224;;1.12.2022;vestavná trouba Whirlpool;861;2d2200685;;1;86;25.5.2020;;ks;7502,00;27.90.11;;;;1,000;7502,00;;;24291480;ZD1200009;P220308;;2020;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01200011;903;224;;1.12.2022;digestoř TEKA;861;2d2200685;;1;86;25.5.2020;;ks;2662,00;27.90.11;;;;1,000;2662,00;;;24291480;ZD1200011;P220308;;2020;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01200012;903;224;;1.12.2022;linka kuchyňská 300cm;861;;;1;85;25.5.2020;;ks;39142,29;31.02.10;;;;1,000;39142,29;;;24291480;ZD1200012;P220308;;2020;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01200013;903;224;;1.12.2022;linka kuchyňská 192cm;861;;;1;85;25.5.2020;;ks;26483,27;31.02.10;;;;1,000;26483,27;;;24291480;ZD1200013;P220308;;2020;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01200025;903;214;;1.12.2022;šatník 2dílný šedý;861;2d2201413;;1;85;21.10.2020;;ks;2894,34;31.09.11;;;;1,000;2894,34;;;63478757;ZD1200025;P220303;;2020;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01200026;903;214;;1.12.2022;šatník 2dílný šedý;861;2d2201413;;1;85;21.10.2020;;ks;2894,34;31.09.11;;;;1,000;2894,34;;;63478757;ZD1200026;P220303;;2020;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01200027;903;403;;1.12.2022;skříň na chemikálie;861;2d2201413;;1;85;21.10.2020;;ks;8666,00;31.09.11;;;;1,000;8666,00;;;63478757;ZD1200027;P220313;;2020;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01200028;903;403;;1.12.2022;skříň na chemikálie;861;2d2201413;;1;85;21.10.2020;;ks;8666,00;31.09.11;;;;1,000;8666,00;;;63478757;ZD1200028;P220313;;2020;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01210008;903;403;;1.12.2022;rám pod kovovou skříň;861;;;1;85;31.3.2021;;ks;1492,00;31.09.11;;;;1,000;1492,00;;;26448211;ZD1210008;P220313;;2021;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01210025;903;408;;11.11.2024;Průtokoměr 15l, O2 a RS;861;;;1;81;31.8.2021;;ks;1329,79;;;;;1,000;1329,79;;;;;P240333;;;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01210029;903;215;;1.12.2022;sušička AEG T6DBG28SC ZSKL;861;;;1;86;30.9.2021;;ks;9899,00;27.90.11;;;;1,000;9899,00;;;24717509;;P220304;;2021;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01210030;903;218;;4.11.2025;Multifunkční tiskárna XEROX WorkCentre 3335;860;;;1;84;1.9.2021;;ks;7532,60;;;;;1,000;7532,60;;;;2D2910496;P250367;S5292058014;2021;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01210035;903;9098;;1.12.2022;Ambu Mark IV dvouplášť.;861;;;1;81;1.9.2021;;ks;4335,13;32.50.50;;;;1,000;4335,13;;;;;P220279;;;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01220029;903;204;;1.12.2022;válenda DANA 90*200cm, vč.matrace, úložný prostor;861;;;1;85;31.3.2022;;ks;4249,00;31.09.12;;;;1,000;4249,00;;;60719257;999220157;P220301;;;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01220030;903;227;;11.11.2024;válenda DANA 90*200cm, vč.matrace, úložný prostor;861;;;1;85;31.3.2022;;ks;4249,00;31.09.12;;;;1,000;4249,00;;;60719257;999220157;P240326;;;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01220031;903;225;;1.12.2022;válenda DANA 90*200cm, vč.matrace, úložný prostor;861;;;1;85;31.3.2022;;ks;4249,00;31.09.12;;;;1,000;4249,00;;;60719257;999220157;P220309;;;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01220034;903;403;;1.12.2022;pračka Whirpool TDLRB7222BSEU vrchem plněná, E, 7kg, 1200ot;861;;;1;86;30.3.2022;;ks;9048,00;27.51.13;;;;1,000;9048,00;;;60719257;999220156;P220313;;;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01220068;903;408;;1.12.2022;Orava EK-2009 bílá, digital.elektr.konvektor/přímotop;861;;;1;86;15.9.2022;;ks;2243,88;27.51.26;;;;1,000;2243,88;;;8131066;999220607;P220297;;2022;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01220069;903;408;;1.12.2022;Orava EK-2009 bílá, digital.elektr.konvektor/přímotop;861;;;1;86;15.9.2022;;ks;2243,88;27.51.26;;;;1,000;2243,88;;;8131066;999220607;P220297;;2022;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01220088;903;408;;1.12.2022;AED trenér Prestan Professional+dálk.ovladač;861;;;1;82;18.11.2022;;ks;8607,60;32.99.53;;;;1,000;8607,60;;;25963961;333220401;P220297;PTOA73148;2022;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01220094;903;403;;1.12.2022;RuckZuck sušák na prádlo vysouvací 120cm;861;;;1;86;29.11.2022;;ks;1498,00;31.09.11;;;;1,000;1498,00;;;26065801;999220729;P220313;;2022;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01220097;903;1807;;18.9.2025;transport.odsávačka ACCUVAC Lite + nádoba,držák,kabel,brašna;861;;;1;81;31.12.2022;;ks;25703,96;32.50.50;;;;1,000;25703,96;;;;324220519;P250290;36316;2022;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01220098;903;2810;;20.3.2026;lineární injekční dávkovač Perfusor Compact Plus v.č.72494;861;;;1;81;31.12.2022;;ks;34847,64;32.50.50;;;;1,000;34847,64;;;;324220519;P260091;72494;2022;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01220099;903;1807;;18.9.2025;transport.křeslo ROLMAN K312V04M02 - schodolez v.č.K31202072;861;;;1;81;31.12.2022;;ks;30766,90;32.50.50;;;;1,000;30766,90;;;;324220519;P250290;K31202072;2022;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01220100;903;1807;;18.9.2025;vakuová dlaha úhlová;861;;;1;81;31.12.2022;;ks;3030,00;32.50.50;;;;1,000;3030,00;;;;324220527;P250290;;2022;;;;0,00;0,000;0,00;;;;2;2;;;
101;D01220101;903;1807;;18.9.2025;průtokoměr 15 l, O2 s RS;861;;;1;81;31.12.2022;;ks;1329,79;32.50.50;;;;1,000;1329,79;;;;324220527;P250290;;2022;;;;0,00;0,000;0,00;;;;2;2;;;
101;D02190016;903;217;;23.11.2023;tiskárna Xerox WCentre 3335V;860;;;1;84;26.7.2019;;ks;7506,00;28.23.23;;;;1,000;7506,00;;;47547588;ZD2190016;P230389;3387826857;2019;;;;0,00;0,000;0,00;;;;2;2;;;
101;D03040015;903;202;;1.12.2022;Psací stroj Consul;861;;;1;84;1.2.2004;84;ks;3190,00;28.24.12;;;;1,000;3190,00;;;;;P220299;;;200;;;0,00;0,000;0,00;;;;2;2;;;
101;D03040143;903;204;;1.12.2022;Konferenční stolek Bartík;861;;;1;85;1.2.2004;85;ks;5490,00;31.09.13;;;;1,000;5490,00;;;;;P220301;;;1093;;;0,00;0,000;0,00;;;;2;2;;;
101;D04040444;903;403;;1.12.2022;Dávkovač na ručníky;861;;;1;86;1.1.2004;86;ks;1015,00;22.22.13;;;;1,000;1015,00;;;;;P220313;;;;;;0,00;0,000;0,00;;;;2;2;;;
